1,2,3,4,5,6,7,8
3126119,2017/6/3 00:00,029HO16473,2017/6/20 00:00,0,,,B
3126127,2017/5/30 00:00,029HO16473,2017/6/20 00:00,0,,,B
3126141,2017/5/30 00:00,029HO16473,2017/6/20 00:00,0,,,B
3126169,2017/6/3 00:00,H01,2017/6/20 00:00,0,,,B
3126192,2017/6/8 00:00,029HO16473,2017/6/20 00:00,0,,,B
3126194,2017/6/15 00:00,029HO16473,2017/6/20 00:00,0,,,B
3126204,2017/6/9 00:00,029HO16473,2017/6/20 00:00,0,,,B
3126205,2017/5/26 00:00,014HO07700,2017/6/20 00:00,0,,,B
3126212,2017/5/26 00:00,014HO07700,2017/6/20 00:00,0,,,B
3126220,2017/6/15 00:00,029HO16473,2017/6/20 00:00,0,,,B
2127028,2017/5/19 00:00,014HO07700,2017/6/20 00:00,0,,,B
99127649,2017/6/1 00:00,029HO16473,2017/6/20 00:00,0,,,B
127992,2017/6/9 00:00,029HO16473,2017/6/20 00:00,0,,,B
10837984,2017/6/5 00:00,029HO16473,2017/6/20 00:00,0,,,B
3128061,2017/5/23 00:00,014HO07700,2017/6/20 00:00,0,,,B
3128842,2017/5/26 00:00,014HO07700,2017/6/20 00:00,0,,,B
3128843,2017/5/30 00:00,029HO16473,2017/6/20 00:00,0,,,B
185268,2017/6/16 00:00,001HO11511,2017/6/26 00:00,0,,,C
185272,2017/6/1 00:00,001HO11511,2017/6/26 00:00,0,,,C
185286,2017/6/21 00:00,001HO11511,2017/6/26 00:00,0,,,C
1181892,2017/5/23 00:00,001HO11511,2017/6/26 00:00,0,,,C
1181896,2017/5/27 00:00,001HO11511,2017/6/26 00:00,0,,,C
1181900,2017/6/24 00:00,001HO11511,2017/6/26 00:00,0,,,C
1181910,2017/6/3 00:00,001HO11511,2017/6/26 00:00,0,,,C
2188127,2017/6/9 00:00,001HO11511,2017/6/26 00:00,0,,,C
3183614,2017/6/5 00:00,001HO11511,2017/6/26 00:00,0,,,C
3183615,2017/6/1 00:00,001HO11511,2017/6/26 00:00,0,,,C
3183621,2017/6/16 00:00,001HO11511,2017/6/26 00:00,0,,,C
3183657,2017/6/11 00:00,001HO11511,2017/6/26 00:00,0,,,C
3183659,2017/5/29 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181764,2017/6/22 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181765,2017/6/15 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181766,2017/6/1 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181770,2017/6/1 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181771,2017/6/20 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181772,2017/6/18 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181774,2017/5/29 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181777,2017/6/1 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181780,2017/5/27 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181781,2017/6/10 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181782,2017/6/13 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181783,2017/6/15 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181785,2017/6/13 00:00,001HO11511,2017/6/26 00:00,0,,,C
4181789,2017/6/16 00:00,001HO11511,2017/6/26 00:00,0,,,C
97051478,2017/6/21 00:00,029HO16981,2017/7/6 00:00,0,,,A
99051757,2017/6/19 00:00,029HO16981,2017/7/6 00:00,0,,,A
99051771,2017/7/1 00:00,029HO16981,2017/7/6 00:00,0,,,A
52632,2017/6/24 00:00,029HO16981,2017/7/6 00:00,0,,,A
1051840,2017/6/10 00:00,551HO00699,2017/7/6 00:00,0,,,A
1051854,2017/7/4 00:00,011HO11192,2017/7/6 00:00,0,,,A
1051857,2017/7/1 00:00,011HO11192,2017/7/6 00:00,0,,,A
1051862,2017/6/15 00:00,551HO00699,2017/7/6 00:00,0,,,A
1051865,2017/6/11 00:00,551HO00699,2017/7/6 00:00,0,,,A
2051984,2017/7/1 00:00,029HO16981,2017/7/6 00:00,0,,,A
2052012,2017/6/10 00:00,551HO00699,2017/7/6 00:00,0,,,A
2052019,2017/6/11 00:00,551HO00699,2017/7/6 00:00,0,,,A
2052029,2017/6/19 00:00,029HO16981,2017/7/6 00:00,0,,,A
2052039,2017/6/10 00:00,551HO00699,2017/7/6 00:00,0,,,A
2052068,2017/6/7 00:00,551HO00699,2017/7/6 00:00,0,,,A
3051517,2017/7/4 00:00,011HO11192,2017/7/6 00:00,0,,,A
3051528,2017/6/24 00:00,551HO00699,2017/7/6 00:00,0,,,A
3051530,2017/6/11 00:00,029HO16981,2017/7/6 00:00,0,,,A
3051535,2017/6/6 00:00,551HO00699,2017/7/6 00:00,0,,,A
3051547,2017/6/11 00:00,029HO16981,2017/7/6 00:00,0,,,A
3051557,2017/6/23 00:00,151HO00699,2017/7/6 00:00,0,,,A
3051559,2017/6/11 00:00,551HO00699,2017/7/6 00:00,0,,,A
3051563,2017/7/1 00:00,11HO11192,2017/7/6 00:00,0,,,A
3051575,2017/6/21 00:00,029HO16981,2017/7/6 00:00,0,,,A
3051593,2017/6/23 00:00,051HO00699,2017/7/6 00:00,0,,,A
4051539,2017/6/11 00:00,029HO16981,2017/7/6 00:00,0,,,A
4051543,2017/7/1 00:00,011HO11192,2017/7/6 00:00,0,,,A
4051555,2017/7/1 00:00,011HO11192,2017/7/6 00:00,0,,,A
4051562,2017/7/1 00:00,551HO00699,2017/7/6 00:00,0,,,A
4051566,2017/7/1 00:00,551HO00699,2017/7/6 00:00,0,,,A
4051568,2017/6/13 00:00,551HO00699,2017/7/6 00:00,0,,,A
4051577,2017/7/1 00:00,011HO11192,2017/7/6 00:00,0,,,A
2122355,2017/6/29 00:00,H01,2017/7/19 00:00,0,,,B
2122358,2017/7/6 00:00,029HO16473,2017/7/19 00:00,0,,,B
2121420,2017/7/9 00:00,029HO16473,2017/7/19 00:00,0,,,B
2122430,2017/7/2 00:00,029HO16473,2017/7/19 00:00,0,,,B
2122439,2017/7/1 00:00,029HO16473,2017/7/19 00:00,0,,,B
122627,2017/7/8 00:00,H01,2017/7/19 00:00,0,,,B
122641,2017/7/9 00:00,029HO16473,2017/7/19 00:00,0,,,B
122657,2017/6/19 00:00,029HO16473,2017/7/19 00:00,0,,,B
122770,2017/7/3 00:00,029HO16473,2017/7/19 00:00,0,,,B
4123058,2017/7/1 00:00,029HO16473,2017/7/19 00:00,0,,,B
4123069,2017/7/6 00:00,029HO16473,2017/7/19 00:00,0,,,B
4123072,2017/7/11 00:00,029HO16473,2017/7/19 00:00,0,,,B
4123073,2017/6/28 00:00,029HO16473,2017/7/19 00:00,0,,,B
1123332,2017/6/26 00:00,H01,2017/7/19 00:00,0,,,B
1123342,2017/6/19 00:00,029HO16473,2017/7/19 00:00,0,,,B
2123497,2017/7/4 00:00,029HO16473,2017/7/19 00:00,0,,,B
124312,2017/6/22 00:00,029HO16473,2017/7/19 00:00,0,,,B
124314,2017/7/7 00:00,029HO16473,2017/7/19 00:00,0,,,B
124323,2017/6/22 00:00,029HO16473,2017/7/19 00:00,0,,一般,B
3125294,2017/6/17 00:00,029HO16473,2017/7/19 00:00,0,,,B
3125313,2017/7/15 00:00,011HO11173,2017/7/19 00:00,0,,,B
3125320,2017/6/23 00:00,029HO16473,2017/7/19 00:00,0,,,B
3125322,2017/6/22 00:00,029HO16473,2017/7/19 00:00,0,,,B
3125324,2017/6/20 00:00,029HO16473,2017/7/19 00:00,0,,,B
3125336,2017/7/15 00:00,011HO11173,2017/7/19 00:00,0,,,B
3125340,2017/7/9 00:00,029HO16473,2017/7/19 00:00,0,,,B
3125343,2017/6/30 00:00,029HO16473,2017/7/19 00:00,0,,,B
3125350,2017/7/15 00:00,029HO16473,2017/7/19 00:00,0,,,B
3125354,2017/6/23 00:00,029HO16473,2017/7/19 00:00,0,,,B
3125360,2017/6/21 00:00,029HO16473,2017/7/19 00:00,0,,,B
3125373,2017/6/29 00:00,029HO16473,2017/7/19 00:00,0,,,B
3125383,2017/7/6 00:00,029HO16473,2017/7/19 00:00,0,,,B
3126118,2017/6/29 00:00,029HO16473,2017/7/19 00:00,0,,,B
3126119,2017/7/15 00:00,011HO11173,2017/7/19 00:00,0,,,B
3126127,2017/6/25 00:00,029HO16473,2017/7/19 00:00,0,,,B
3126141,2017/7/12 00:00,029HO16473,2017/7/19 00:00,0,,,B
3126161,2017/7/9 00:00,H01,2017/7/19 00:00,0,,,B
3126173,2017/7/1 00:00,029HO16473,2017/7/19 00:00,0,,,B
3126186,2017/7/8 00:00,029HO16473,2017/7/19 00:00,0,,,B
3126188,2017/7/5 00:00,029HO16473,2017/7/19 00:00,0,,,B
3126194,2017/7/8 00:00,029HO16473,2017/7/19 00:00,0,,,B
3126205,2017/7/12 00:00,029HO16473,2017/7/19 00:00,0,,,B
3126212,2017/7/1 00:00,029HO16473,2017/7/19 00:00,0,,,B
99127592,2017/6/22 00:00,029HO16473,2017/7/19 00:00,0,,,B
127993,2017/6/28 00:00,029HO16473,2017/7/19 00:00,0,,,B
10837984,2017/7/17 00:00,011HO11173,2017/7/19 00:00,0,,,B
3128059,2017/6/22 00:00,029HO16473,2017/7/19 00:00,0,,,B
3128061,2017/7/7 00:00,029HO16473,2017/7/19 00:00,0,,,B
2128249,2017/6/29 00:00,H01,2017/7/19 00:00,0,,,B
4128838,2017/6/23 00:00,H02,2017/7/19 00:00,0,,,B
3128842,2017/7/11 00:00,029HO16473,2017/7/19 00:00,0,,,B
3128843,2017/7/14 00:00,029HO16473,2017/7/19 00:00,0,,,B
185272,2017/7/8 00:00,001HO11149,2017/7/21 00:00,0,,,C
185286,2017/6/30 00:00,001HO11511,2017/7/21 00:00,0,,,C
185294,2017/7/3 00:00,001HO11511,2017/7/21 00:00,0,,,C
185303,2017/7/8 00:00,001HO11149,2017/7/21 00:00,0,,,C
1181876,2017/6/27 00:00,001HO11511,2017/7/21 00:00,0,,,C
1181892,2017/7/2 00:00,001HO11511,2017/7/21 00:00,0,,,C
1181910,2017/7/15 00:00,001HO11149,2017/7/21 00:00,0,,,C
2188127,2017/7/3 00:00,001HO11511,2017/7/21 00:00,0,,,C
2188136,2017/6/26 00:00,001HO11511,2017/7/21 00:00,0,,,C
3183617,2017/7/13 00:00,001HO11149,2017/7/21 00:00,0,,,C
3183629,2017/6/26 00:00,011HO11511,2017/7/21 00:00,0,,,C
3183638,2017/7/7 00:00,001HO11149,2017/7/21 00:00,0,,,C
3183657,2017/7/15 00:00,001HO11149,2017/7/21 00:00,0,,,C
3183661,2017/7/13 00:00,001HO11149,2017/7/21 00:00,0,,,C
4181767,2017/7/10 00:00,001HO11149,2017/7/21 00:00,0,,,C
4181774,2017/7/13 00:00,001HO11149,2017/7/21 00:00,0,,,C
4181782,2017/7/2 00:00,001HO11511,2017/7/21 00:00,0,,,C
4181784,2017/7/14 00:00,001HO11149,2017/7/21 00:00,0,,,C
4181789,2017/7/5 00:00,001HO11511,2017/7/21 00:00,0,,,C
99183188,2017/7/12 00:00,001HO11149,2017/7/21 00:00,0,,,C
94051718,2017/7/11 00:00,007HO11777,2017/8/9 00:00,0,,,A
98051970,2017/7/21 00:00,011HO11192,2017/8/9 00:00,0,,,A
98051981,2017/8/5 00:00,551H0699,2017/8/9 00:00,0,,,A
99051771,2017/7/18 00:00,551H0699,2017/8/9 00:00,0,,,A
52648,2017/8/1 00:00,007HO11777,2017/8/9 00:00,0,,,A
52657,2017/7/30 00:00,551H0699,2017/8/9 00:00,0,,,A
52682,2017/7/8 00:00,151HO00699,2017/8/9 00:00,0,,,A
1051840,2017/7/31 00:00,007HO11777,2017/8/9 00:00,0,,,A
1051841,2017/8/1 00:00,007HO11777,2017/8/9 00:00,0,,,A
1051856,2017/7/11 00:00,001HO11014,2017/8/9 00:00,0,,,A
1051865,2017/7/21 00:00,011HO11192,2017/8/9 00:00,0,,,A
2052002,2017/7/8 00:00,151HO00699,2017/8/9 00:00,0,,,A
2052004,2017/7/8 00:00,007HO11456,2017/8/9 00:00,0,,,A
2052010,2017/7/5 00:00,551H0699,2017/8/9 00:00,0,,,A
2052017,2017/7/15 00:00,551H0699,2017/8/9 00:00,0,,,A
2052019,2017/7/31 00:00,007HO11777,2017/8/9 00:00,0,,,A
2052035,2017/7/31 00:00,007HO11777,2017/8/9 00:00,0,,,A
2052038,2017/7/8 00:00,151HO00699,2017/8/9 00:00,0,,,A
3051516,2017/7/8 00:00,007HO11456,2017/8/9 00:00,0,,,A
3051528,2017/7/31 00:00,007HO11777,2017/8/9 00:00,0,,,A
3051557,2017/8/8 00:00,551H0699,2017/8/9 00:00,0,,,A
3051570,2017/8/5 00:00,551H0699,2017/8/9 00:00,0,,,A
3051572,2017/8/1 00:00,007HO11777,2017/8/9 00:00,0,,,A
3051581,2017/7/13 00:00,551H3017,2017/8/9 00:00,0,,,A
5051826,2017/7/21 00:00,551H3017,2017/8/9 00:00,0,,,A
5051815,2017/7/13 00:00,551H0699,2017/8/9 00:00,0,,,A
2121413,2017/8/15 00:00,007HO11546,2017/8/23 00:00,0,,,B
2122358,2017/8/20 00:00,007HO11546,2017/8/23 00:00,0,,,B
2122369,2017/6/21 00:00,029HO16473,2017/8/23 00:00,0,,,B
2122370,2017/8/15 00:00,007HO11546,2017/8/23 00:00,0,,,B
2122381,2017/8/17 00:00,007HO11546,2017/8/23 00:00,0,,,B
2122383,2017/7/21 00:00,H01,2017/8/23 00:00,0,,,B
2122398,2017/7/29 00:00,007HO11546,2017/8/23 00:00,0,,,B
2122439,2017/7/27 00:00,007HO11546,2017/8/23 00:00,0,,,B
2122450,2017/7/25 00:00,007HO11546,2017/8/23 00:00,0,,,B
122627,2017/8/7 00:00,H02,2017/8/23 00:00,0,,,B
122641,2017/8/17 00:00,007HO11546,2017/8/23 00:00,0,,,B
122657,2017/7/29 00:00,011HO11173,2017/8/23 00:00,0,,,B
122770,2017/8/20 00:00,007HO11546,2017/8/23 00:00,0,,,B
4123051,2017/8/9 00:00,011HO11173,2017/8/23 00:00,0,,,B
4123053,2017/8/14 00:00,007HO11546,2017/8/23 00:00,0,,,B
4123057,2017/8/15 00:00,007HO11546,2017/8/23 00:00,0,,,B
4123058,2017/7/24 00:00,011HO11173,2017/8/23 00:00,0,,,B
4123059,2017/7/30 00:00,007HO11546,2017/8/23 00:00,0,,,B
4123070,2017/8/18 00:00,007HO11546,2017/8/23 00:00,0,,,B
4123073,2017/8/16 00:00,007HO11546,2017/8/23 00:00,0,,,B
4123074,2017/8/17 00:00,007HO11546,2017/8/23 00:00,0,,,B
4123100,2017/8/14 00:00,007HO11546,2017/8/23 00:00,0,,,B
1123332,2017/8/18 00:00,H01,2017/8/23 00:00,0,,,B
1123342,2017/8/7 00:00,007HO11546,2017/8/23 00:00,0,,,B
1123367,2017/8/14 00:00,007HO11546,2017/8/23 00:00,0,,,B
1123400,2017/8/17 00:00,007HO11546,2017/8/23 00:00,0,,,B
1123410,2017/7/28 00:00,007HO11546,2017/8/23 00:00,0,,,B
2123497,2017/8/19 00:00,H01,2017/8/23 00:00,0,,,B
3125294,2017/7/22 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125313,2017/8/2 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125314,2017/8/15 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125318,2017/8/11 00:00,011HO11173,2017/8/23 00:00,0,,,B
3125322,2017/8/17 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125331,2017/7/22 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125336,2017/8/6 00:00,011HO11173,2017/8/23 00:00,0,,,B
3125337,2017/7/21 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125340,2017/7/31 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125341,2017/8/14 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125342,2017/7/31 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125350,2017/8/6 00:00,011HO11173,2017/8/23 00:00,0,,,B
3125352,2017/8/8 00:00,011HO11173,2017/8/23 00:00,0,,,B
3125354,2017/8/17 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125371,2017/7/31 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125373,2017/7/31 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125379,2017/7/21 00:00,007HO11546,2017/8/23 00:00,0,,,B
3125387,2017/8/17 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126105,2016/11/29 00:00,H01,2017/8/23 00:00,0,,,B
3126118,2017/7/23 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126119,2017/8/6 00:00,011HO11173,2017/8/23 00:00,0,,,B
3126123,2017/7/31 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126127,2017/8/15 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126133,2017/7/27 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126141,2017/8/20 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126150,2017/7/25 00:00,001HO11173,2017/8/23 00:00,0,,,B
3126157,2017/8/17 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126159,2017/8/19 00:00,H01,2017/8/23 00:00,0,,,B
3126173,2017/8/11 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126188,2017/8/17 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126192,2017/7/31 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126202,2017/8/15 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126205,2017/8/5 00:00,007HO11546,2017/8/23 00:00,0,,,B
3126218,2017/7/26 00:00,011HO11173,2017/8/23 00:00,0,,,B
2127038,2017/7/30 00:00,H02,2017/8/23 00:00,0,,,B
99127592,2017/8/16 00:00,007HO11546,2017/8/23 00:00,0,,,B
127916,2017/8/11 00:00,011HO11173,2017/8/23 00:00,0,,,B
10837977,2017/7/31 00:00,007HO11546,2017/8/23 00:00,0,,,B
127993,2017/8/6 00:00,007HO11546,2017/8/23 00:00,0,,,B
10837984,2017/8/8 00:00,011HO11173,2017/8/23 00:00,0,,,B
2128249,2017/7/26 00:00,H01,2017/8/23 00:00,0,,,B
4128822,2017/8/8 00:00,011HO11173,2017/8/23 00:00,0,,,B
3128826,2017/8/12 00:00,007HO11546,2017/8/23 00:00,0,,,B
3128842,2017/8/2 00:00,011HO11173,2017/8/23 00:00,0,,,B
10838059,2017/6/22 00:00,029HO16473,2017/8/23 00:00,0,,,B
3128058,2017/7/31 00:00,007HO11546,2017/8/23 00:00,0,,,B
2122341,2017/8/14 00:00,007HO11546,2017/8/24 00:00,0,,,B
4123077,2017/8/15 00:00,007HO11546,2017/8/24 00:00,0,,,B
185268,2017/7/26 00:00,001HO11149,2017/8/28 00:00,0,,,C
185272,2017/7/29 00:00,001HO11149,2017/8/28 00:00,0,,,C
185286,2017/8/22 00:00,001HO11149,2017/8/28 00:00,0,,,C
185294,2017/8/23 00:00,001HO11149,2017/8/28 00:00,0,,,C
185303,2017/7/28 00:00,001HO11149,2017/8/28 00:00,0,,,C
1181889,2017/7/24 00:00,001HO11149,2017/8/28 00:00,0,,,C
1181892,2017/8/17 00:00,001HO11149,2017/8/28 00:00,0,,,C
2188118,2017/8/20 00:00,001HO11149,2017/8/28 00:00,0,,,C
2188127,2017/7/25 00:00,001HO11149,2017/8/28 00:00,0,,,C
2188151,2017/7/25 00:00,001HO11149,2017/8/28 00:00,0,,,C
2188160,2017/7/29 00:00,001HO11149,2017/8/28 00:00,0,,,C
3183615,2017/8/16 00:00,001HO11149,2017/8/28 00:00,0,,,C
3183638,2017/7/20 00:00,001HO11149,2017/8/28 00:00,0,,,C
4181762,2017/8/23 00:00,001HO11149,2017/8/28 00:00,0,,,C
4181764,2017/8/23 00:00,001HO11149,2017/8/28 00:00,0,,,C
4181765,2017/8/22 00:00,001HO11149,2017/8/28 00:00,0,,,C
4181766,2017/8/4 00:00,001HO11149,2017/8/28 00:00,0,,,C
4181769,2017/8/4 00:00,001HO11149,2017/8/28 00:00,0,,,C
4181771,2017/8/18 00:00,001HO11149,2017/8/28 00:00,0,,,C
4181772,2017/7/31 00:00,001HO11149,2017/8/28 00:00,0,,,C
4181783,2017/8/1 00:00,001HO11149,2017/8/28 00:00,0,,,C
4181789,2017/7/24 00:00,001HO11149,2017/8/28 00:00,0,,,C
4181794,2017/7/20 00:00,001HO11149,2017/8/28 00:00,0,,,C
99183188,2017/8/1 00:00,001HO11149,2017/8/28 00:00,0,,,C
98051970,2017/9/5 00:00,007HO11777,2017/9/7 00:00,0,,,A
98051971,2017/8/30 00:00,551HO03017,2017/9/7 00:00,0,,,A
1051840,2017/8/22 00:00,551HO03017,2017/9/7 00:00,0,,,A
1051841,2017/8/14 00:00,007HO11777,2017/9/7 00:00,0,,,A
1051856,2017/8/22 00:00,551HO03017,2017/9/7 00:00,0,,,A
1051862,2017/8/24 00:00,551HO03017,2017/9/7 00:00,0,,,A
1051865,2017/8/15 00:00,551HO00699,2017/9/7 00:00,0,,,A
2051982,2017/8/25 00:00,007HO11777,2017/9/7 00:00,0,,,A
2051984,2017/8/20 00:00,007HO11777,2017/9/7 00:00,0,,,A
2051990,2017/8/19 00:00,011HO11192,2017/9/7 00:00,0,,,A
2052002,2017/8/22 00:00,551HO03017,2017/9/7 00:00,0,,,A
2052011,2017/8/19 00:00,011HO11192,2017/9/7 00:00,0,,,A
2052012,2017/8/16 00:00,007HO11777,2017/9/7 00:00,0,,,A
2052022,2017/8/15 00:00,551HO00699,2017/9/7 00:00,0,,,A
3051515,2017/8/20 00:00,007HO11777,2017/9/7 00:00,0,,,A
3051521,2017/8/14 00:00,007HO11777,2017/9/7 00:00,0,,,A
3051530,2017/8/25 00:00,007HO11777,2017/9/7 00:00,0,,,A
3051547,2017/8/25 00:00,551HO03017,2017/9/7 00:00,0,,,A
3051557,2017/9/5 00:00,007HO11777,2017/9/7 00:00,0,,,A
3051572,2017/9/4 00:00,007HO11777,2017/9/7 00:00,0,,,A
3051575,2017/8/21 00:00,007HO11777,2017/9/7 00:00,0,,,A
3051576,2017/9/3 00:00,551HO00699,2017/9/7 00:00,0,,,A
3051581,2017/9/4 00:00,007HO11777,2017/9/7 00:00,0,,,A
3051593,2017/8/19 00:00,011HO11192,2017/9/7 00:00,0,,,A
3051595,2017/8/20 00:00,007HO11777,2017/9/7 00:00,0,,,A
4051521,2017/9/4 00:00,007HO11777,2017/9/7 00:00,0,,,A
4051522,2017/8/25 00:00,551HO03017,2017/9/7 00:00,0,,,A
4051523,2017/9/6 00:00,007HO11777,2017/9/7 00:00,0,,,A
4051527,2017/8/22 00:00,007HO11777,2017/9/7 00:00,0,,,A
4051563,2017/8/25 00:00,551HO03017,2017/9/7 00:00,0,,,A
4051520,2017/8/21 00:00,551HO00699,2017/9/7 00:00,0,,,A
5051812,2017/8/19 00:00,551HO03017,2017/9/7 00:00,0,,,A
5051816,2017/9/2 00:00,551HO03017,2017/9/7 00:00,0,,,A
5051819,2017/9/3 00:00,007HO11777,2017/9/7 00:00,0,,,A
2121413,2017/9/15 00:00,H01,2017/9/25 00:00,0,,,B
2122358,2017/9/11 00:00,011HO11173,2017/9/25 00:00,0,,,B
2122411,2017/9/15 00:00,011HO11173,2017/9/25 00:00,0,,,B
2122430,2017/9/15 00:00,011HO11173,2017/9/25 00:00,0,,,B
3125294,2017/9/15 00:00,011HO11173,2017/9/25 00:00,0,,,B
3125354,2017/9/13 00:00,011HO11173,2017/9/25 00:00,0,,,B
3126132,2017/9/15 00:00,011HO11173,2017/9/25 00:00,0,,,B
3126141,2017/9/9 00:00,011HO11173,2017/9/25 00:00,0,,,B
3126173,2017/9/17 00:00,011HO11173,2017/9/25 00:00,0,,,B
3126180,2017/9/15 00:00,011HO11173,2017/9/25 00:00,0,,,B
3126202,2017/9/6 00:00,007HO11546,2017/9/25 00:00,0,,,B
3128056,2017/9/9 00:00,011HO11173,2017/9/25 00:00,0,,,B
3128826,2017/9/2 00:00,007HO11546,2017/9/25 00:00,0,,,B
2122383,2017/8/22 00:00,H01,2017/9/25 00:00,0,,,B
2122393,2017/9/6 00:00,007HO11546,2017/9/25 00:00,0,,,B
2122398,2017/8/22 00:00,007HO11546,2017/9/25 00:00,0,,,B
2122401,2017/6/12 00:00,H02,2017/9/25 00:00,0,,,B
2121424,2017/9/2 00:00,007HO11546,2017/9/25 00:00,0,,,B
2122441,2017/9/2 00:00,007HO11546,2017/9/25 00:00,0,,,B
2121427,2017/8/26 00:00,H02,2017/9/25 00:00,0,,,B
122657,2017/8/24 00:00,007HO11546,2017/9/25 00:00,0,,,B
122770,2017/9/18 00:00,H01,2017/9/25 00:00,0,,,B
4123057,2017/9/3 00:00,007HO11546,2017/9/25 00:00,0,,,B
4123059,2017/9/18 00:00,007HO11546,2017/9/25 00:00,0,,,B
4123068,2017/9/10 00:00,007HO11546,2017/9/25 00:00,0,,,B
4123069,2017/9/1 00:00,007HO11546,2017/9/25 00:00,0,,,B
4123073,2017/9/9 00:00,007HO11546,2017/9/25 00:00,0,,,B
4123074,2017/9/11 00:00,007HO11546,2017/9/25 00:00,0,,,B
4123100,2017/9/5 00:00,007HO11546,2017/9/25 00:00,0,,,B
1123367,2017/9/8 00:00,007HO11546,2017/9/25 00:00,0,,,B
1123387,2017/8/22 00:00,H01,2017/9/25 00:00,0,,,B
124312,2017/9/15 00:00,H01,2017/9/25 00:00,0,,,B
3125313,2017/8/28 00:00,007HO11546,2017/9/25 00:00,0,,,B
3125314,2017/9/9 00:00,007HO11546,2017/9/25 00:00,0,,,B
3125340,2017/9/15 00:00,007HO11546,2017/9/25 00:00,0,,,B
3125342,2017/8/21 00:00,007HO11546,2017/9/25 00:00,0,,,B
3125361,2017/9/1 00:00,H01,2017/9/25 00:00,0,,,B
3125363,2017/8/22 00:00,007HO11546,2017/9/25 00:00,0,,,B
3125371,2017/8/25 00:00,007HO11546,2017/9/25 00:00,0,,,B
3125373,2017/8/23 00:00,007HO11546,2017/9/25 00:00,0,,,B
3125387,2017/9/9 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126102,2017/9/6 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126119,2017/9/18 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126123,2017/9/8 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126127,2017/9/10 00:00,H01,2017/9/25 00:00,0,,,B
3126133,2017/9/17 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126150,2017/9/2 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126151,2017/9/15 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126154,2017/9/12 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126157,2017/9/10 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126192,2017/9/17 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126194,2017/9/2 00:00,007HO11546,2017/9/25 00:00,0,,,B
3126205,2017/9/2 00:00,007HO11546,2017/9/25 00:00,0,,,B
98127842,2017/9/19 00:00,H02,2017/9/25 00:00,0,,,B
3128842,2017/8/23 00:00,007HO11546,2017/9/25 00:00,0,,,B
4123175,2017/3/31 00:00,151HO00699,2017/9/25 00:00,0,,,B
4123176,2017/3/23 00:00,151HO00699,2017/9/25 00:00,0,,,B
4127152,2017/4/9 00:00,151HO00699,2017/9/25 00:00,0,,,B
4127153,2017/3/5 00:00,151HO00727,2017/9/25 00:00,0,,,B
4127154,2017/2/6 00:00,001HO11545,2017/9/25 00:00,0,,,B
4127156,2017/4/23 00:00,151HO00699,2017/9/25 00:00,0,,,B
4127157,2016/2/9 00:00,001HO11545,2017/9/25 00:00,0,,,B
4127158,2017/9/15 00:00,H01,2017/9/25 00:00,0,,,B
