1,2,3,4,5,6,7,8,9,10,11,12,13
5051769,2018/4/22 00:00,2019/1/25 00:00,,,,2018/5/11 00:00,TRUE,1,,,公,A
5051771,2018/4/20 00:00,,R21,,,2018/5/11 00:00,TRUE,1,,,,A
5051775,2018/5/9 00:00,,R24,,,2018/5/11 00:00,TRUE,1,,,,A
5051770,2018/4/22 00:00,,R22,,,2018/5/11 00:00,TRUE,1,,,,A
2122439,2018/4/24 00:00,2019/1/30 00:00,,,,2018/5/23 00:00,TRUE,3,1,,,B
2122450,2018/4/24 00:00,2019/2/20 00:00,,,,2018/5/23 00:00,TRUE,3,1,,,B
4123051,2018/5/8 00:00,,,,,2018/5/23 00:00,TRUE,2,1,,,B
4123058,2018/4/30 00:00,,,,,2018/5/23 00:00,TRUE,2,1,,,B
3125331,2017/4/18 00:00,,,,,2018/5/23 00:00,TRUE,1,2,,,B
3125336,2018/5/7 00:00,2019/6/8 00:00,,,,2018/5/23 00:00,TRUE,2,1,,,B
3125342,2018/5/8 00:00,,,,,2018/5/23 00:00,TRUE,2,1,,,B
3125350,2018/5/13 00:00,2019/2/20 00:00,,,,2018/5/23 00:00,TRUE,2,1,,,B
3125379,2018/4/29 00:00,,,,,2018/5/23 00:00,TRUE,2,2,,,B
3126151,2018/5/5 00:00,2019/5/20 00:00,,,,2018/5/23 00:00,TRUE,3,1,,,B
3126218,2018/4/26 00:00,2019/5/28 00:00,,,,2018/5/23 00:00,TRUE,2,1,,,B
10837984,2018/5/11 00:00,,,,,2018/5/23 00:00,TRUE,4,2,,,B
3125352,2018/5/15 00:00,2019/2/12 00:00,,,,2018/5/23 00:00,TRUE,2,1,,,B
3128058,2018/5/9 00:00,2019/6/15 00:00,,,,2018/5/23 00:00,TRUE,2,1,,,B
4128838,2018/3/29 00:00,,,,,2018/5/23 00:00,TRUE,2,1,,,B
3128251,2017/7/27 00:00,,,,,2018/5/23 00:00,TRUE,1,1,,,B
2122407,2018/5/1 00:00,,,,,2018/5/23 00:00,TRUE,3,2,,,B
4123149,2018/5/10 00:00,,,,,2018/5/23 00:00,TRUE,1,1,,,B
4123155,2018/5/6 00:00,2019/7/11 00:00,,,,2018/5/23 00:00,TRUE,1,1,,,B
5125676,2018/4/20 00:00,2019/3/10 00:00,,,,2018/5/23 00:00,TRUE,1,1,,,B
5125686,2018/3/20 00:00,2018/12/19 00:00,,,,2018/5/23 00:00,TRUE,1,1,,,B
5125697,2018/5/5 00:00,2019/2/12 00:00,,,,2018/5/23 00:00,TRUE,1,2,,,B
5125704,2018/4/30 00:00,2019/5/6 00:00,,,,2018/5/23 00:00,TRUE,1,2,,,B
6125722,2018/3/20 00:00,2019/1/9 00:00,,,,2018/5/23 00:00,TRUE,1,1,,,B
6125730,2018/3/20 00:00,2018/12/19 00:00,,,,2018/5/23 00:00,TRUE,1,1,,,B
185303,2018/5/5 00:00,,7182135,,660,2018/5/25 00:00,TRUE,5,1,,母,C
1181876,2018/5/20 00:00,2019/1/22 00:00,7182138,,640,2018/5/25 00:00,TRUE,5,1,,母,C
2188118,2018/5/21 00:00,2019/5/30 00:00,,,645,2018/5/25 00:00,TRUE,4,1,,,C
2188127,2018/5/7 00:00,2019/6/25 00:00,,,630,2018/5/25 00:00,TRUE,4,1,,,C
3183629,2018/5/18 00:00,,,,585,2018/5/25 00:00,TRUE,3,1,,,C
4181762,2018/5/18 00:00,2019/1/30 00:00,,,550,2018/5/25 00:00,TRUE,2,1,,,C
4181765,2018/5/20 00:00,,7182139,,545,2018/5/25 00:00,TRUE,2,1,,母,C
4181766,2018/5/8 00:00,,,,550,2018/5/25 00:00,TRUE,2,1,,,C
4181769,2018/5/21 00:00,2019/3/25 00:00,7182140,,560,2018/5/25 00:00,TRUE,2,1,,母,C
5184346,2018/5/6 00:00,2019/6/30 00:00,7182136,,505,2018/5/25 00:00,TRUE,1,1,,母,C
5184339,2018/4/29 00:00,2019/2/24 00:00,7182134,,500,2018/5/25 00:00,TRUE,1,1,,母,C
5184345,2018/5/8 00:00,2019/2/24 00:00,7182137,,480,2018/5/25 00:00,TRUE,1,1,,母,C
5184349,2018/5/21 00:00,,7182141,,510,2018/5/25 00:00,TRUE,1,1,,母,C
5051774,2018/5/13 00:00,,R26,,,2018/6/7 00:00,TRUE,1,,,,A
5051776,2018/5/12 00:00,,R25,,,2018/6/7 00:00,TRUE,1,,,,A
5051777,2018/5/19 00:00,,,,,2018/6/7 00:00,TRUE,1,,,公,A
5051778,2018/5/14 00:00,,R27,,,2018/6/7 00:00,TRUE,1,,,,A
2051990,2018/5/28 00:00,2018/8/8 00:00,,,,2018/6/7 00:00,TRUE,3,,,,A
2052066,2018/5/11 00:00,2019/2/8 00:00,,,,2018/6/7 00:00,TRUE,3,,,公,A
3051515,2018/5/23 00:00,,R29,,,2018/6/7 00:00,TRUE,2,,,,A
3051528,2018/5/17 00:00,,R28,,,2018/6/7 00:00,TRUE,2,,,,A
2122441,2018/5/29 00:00,2019/5/20 00:00,,,,2018/6/21 00:00,TRUE,3,1,,,B
2121427,2018/6/10 00:00,,,,,2018/6/21 00:00,TRUE,3,1,,,B
4123100,2018/6/10 00:00,2019/4/12 00:00,,,,2018/6/21 00:00,TRUE,2,1,,,B
3125294,2018/6/17 00:00,,,,,2018/6/21 00:00,TRUE,2,1,,,B
3125361,2018/6/10 00:00,,,,,2018/6/21 00:00,TRUE,3,1,,,B
4127298,2018/6/18 00:00,,,,,2018/6/21 00:00,TRUE,2,1,,,B
127916,2018/5/17 00:00,2019/5/28 00:00,,,,2018/6/21 00:00,TRUE,4,1,,,B
3128057,2018/5/19 00:00,,,,,2018/6/21 00:00,TRUE,2,1,,,B
3128823,2018/5/24 00:00,2019/3/5 00:00,,,,2018/6/21 00:00,TRUE,2,1,,,B
5125683,2018/5/23 00:00,,,,,2018/6/21 00:00,TRUE,1,2,,,B
5125687,2018/6/5 00:00,2019/3/5 00:00,,,,2018/6/21 00:00,TRUE,1,1,,,B
5125695,2018/6/11 00:00,,,,,2018/6/21 00:00,TRUE,1,1,,,B
6125725,2018/5/25 00:00,2019/3/15 00:00,,,,2018/6/21 00:00,TRUE,1,2,,,B
6125732,2018/5/22 00:00,2019/2/12 00:00,,,,2018/6/21 00:00,TRUE,1,1,,,B
4126638,2018/5/22 00:00,2019/3/29 00:00,,,,2018/6/21 00:00,TRUE,1,1,,,B
3128044,2018/5/17 00:00,,,,,2018/6/21 00:00,TRUE,1,1,,,B
3128077,2018/5/20 00:00,2019/2/20 00:00,,,,2018/6/21 00:00,TRUE,1,1,,,B
5125717,2018/6/14 00:00,2019/5/10 00:00,,,,2018/6/21 00:00,TRUE,1,1,,,B
5125723,2018/6/15 00:00,2019/3/15 00:00,,,,2018/6/21 00:00,TRUE,1,2,,,B
5184347,2018/6/10 00:00,2019/4/1 00:00,,,500,2018/6/26 00:00,TRUE,1,1,,,C
5184342,2018/5/21 00:00,2019/2/15 00:00,,,500,2018/6/26 00:00,TRUE,1,1,,,C
5184354,2018/6/20 00:00,2019/3/10 00:00,,,515,2018/6/26 00:00,TRUE,1,1,,,C
5184357,2018/6/20 00:00,2019/2/24 00:00,,,490,2018/6/26 00:00,TRUE,1,1,,,C
5184361,2018/6/21 00:00,2019/2/25 00:00,,,520,2018/6/26 00:00,TRUE,1,1,,,C
5184353,2018/5/22 00:00,,,,510,2018/6/26 00:00,TRUE,1,1,,,C
5184351,2018/5/21 00:00,,,,515,2018/6/26 00:00,TRUE,1,1,,,C
5184356,2018/6/5 00:00,2019/2/24 00:00,7182142,,520,2018/6/26 00:00,TRUE,1,1,,母,C
5184350,2018/6/22 00:00,2018/12/25 00:00,,,505,2018/6/26 00:00,TRUE,1,1,,,C
5051772,2018/6/17 00:00,,,,,2018/7/3 00:00,TRUE,1,,,,A
5051780,2018/6/10 00:00,2019/5/10 00:00,,,,2018/7/3 00:00,TRUE,1,,,母,A
5051791,2018/6/21 00:00,,,,,2018/7/3 00:00,TRUE,1,,,公,A
1051862,2018/6/17 00:00,,,,,2018/7/3 00:00,TRUE,3,,,公,A
3051563,2018/6/6 00:00,,R30,,,2018/7/3 00:00,TRUE,2,,,,A
4051521,2018/6/13 00:00,,R32,,,2018/7/3 00:00,TRUE,1,,,,A
4051552,2018/6/9 00:00,,R31,,,2018/7/3 00:00,TRUE,1,,,,A
4051563,2018/6/14 00:00,,R33,,,2018/7/3 00:00,TRUE,1,,,,A
4051517,2018/6/15 00:00,2019/5/23 00:00,,,,2018/7/3 00:00,TRUE,2,,,公,A
5051822,2018/6/25 00:00,2019/5/23 00:00,,,,2018/7/3 00:00,TRUE,1,,,公,A
5051819,2018/6/25 00:00,,R34,,,2018/7/3 00:00,TRUE,1,,,,A
2122370,2018/7/7 00:00,,,,,2018/7/20 00:00,TRUE,4,1,,,B
4123059,2018/6/24 00:00,2019/5/20 00:00,,,,2018/7/20 00:00,TRUE,2,1,,,B
1123367,2018/7/7 00:00,,,,,2018/7/20 00:00,TRUE,4,1,,,B
3125354,2018/7/4 00:00,,,,,2018/7/20 00:00,TRUE,2,1,,,B
3126173,2018/7/13 00:00,,,,,2018/7/20 00:00,TRUE,3,1,,,B
3126190,2018/7/9 00:00,,,,,2018/7/20 00:00,TRUE,3,1,,,B
4127170,2018/7/14 00:00,2019/4/4 00:00,,,,2018/7/20 00:00,TRUE,2,1,,,B
98127842,2018/6/20 00:00,,,,,2018/7/20 00:00,TRUE,5,1,,,B
3128826,2018/6/29 00:00,,,,,2018/7/20 00:00,TRUE,2,2,,,B
5125675,2018/6/29 00:00,2019/3/20 00:00,,,,2018/7/20 00:00,TRUE,1,1,,,B
5125690,2018/6/19 00:00,2019/4/19 00:00,,,,2018/7/20 00:00,TRUE,1,2,,,B
5125711,2018/7/8 00:00,2019/5/20 00:00,,,,2018/7/20 00:00,TRUE,1,1,,,B
5125724,2018/7/12 00:00,2019/5/10 00:00,,,,2018/7/20 00:00,TRUE,1,2,,,B
5125740,2018/7/11 00:00,2019/6/2 00:00,,,,2018/7/20 00:00,TRUE,1,1,,,B
5125749,2018/7/11 00:00,2019/5/1 00:00,,,,2018/7/20 00:00,TRUE,1,1,,,B
5125765,2018/7/11 00:00,,,,,2018/7/20 00:00,TRUE,1,1,,,B
4126633,2018/6/17 00:00,2019/3/10 00:00,,,,2018/7/20 00:00,TRUE,1,1,,,B
4126636,2018/6/18 00:00,2019/3/10 00:00,,,,2018/7/20 00:00,TRUE,1,2,,,B
3128048,2018/5/22 00:00,2019/3/5 00:00,,,,2018/7/20 00:00,TRUE,1,2,,,B
3128051,2018/6/23 00:00,,,,,2018/7/20 00:00,TRUE,1,1,,,B
10837991,2018/3/22 00:00,,,,,2018/7/20 00:00,TRUE,1,,,,B
5125741,2018/7/17 00:00,,,,,2018/7/20 00:00,TRUE,1,1,,,B
5125743,2018/7/8 00:00,,,,,2018/7/20 00:00,TRUE,1,2,,,B
5125736,2018/7/10 00:00,,,,,2018/7/20 00:00,TRUE,1,1,,,B
185268,2018/6/26 00:00,2019/5/10 00:00,,,660,2018/7/23 00:00,TRUE,5,1,,,C
3183632,2018/6/28 00:00,,,,610,2018/7/23 00:00,TRUE,3,1,,,C
3183661,2018/6/23 00:00,,,,560,2018/7/23 00:00,TRUE,2,2,,母,C
4181770,2018/7/14 00:00,,,,570,2018/7/23 00:00,TRUE,2,2,,母,C
5184348,2018/6/27 00:00,2019/5/31 00:00,7182143,,500,2018/7/23 00:00,TRUE,1,1,,母,C
5184343,2018/7/3 00:00,2019/4/1 00:00,7182144,,495,2018/7/23 00:00,TRUE,1,1,,母,C
5051762,2018/7/14 00:00,2019/6/12 00:00,R37,,,2018/8/8 00:00,TRUE,1,,,母,A
5051765,2018/8/1 00:00,,R50,,,2018/8/8 00:00,TRUE,1,,,母,A
5051766,2018/8/1 00:00,,,,,2018/8/8 00:00,TRUE,1,,,公,A
5051767,2018/7/15 00:00,2019/6/15 00:00,,,,2018/8/8 00:00,TRUE,1,,,公,A
5051779,2018/7/27 00:00,,R45,,,2018/8/8 00:00,TRUE,1,,,母,A
5051781,2018/7/29 00:00,2019/6/25 00:00,,,,2018/8/8 00:00,TRUE,1,,,母,A
5051782,2018/7/23 00:00,,,,,2018/8/8 00:00,TRUE,1,,,公,A
5051784,2018/8/4 00:00,,R54,,,2018/8/8 00:00,TRUE,1,,,母,A
5051786,2018/7/24 00:00,2019/5/15 00:00,,,,2018/8/8 00:00,TRUE,1,,,公,A
2052028,2018/7/18 00:00,2018/9/22 00:00,,,,2018/8/8 00:00,TRUE,3,,,,A
2052038,2018/7/17 00:00,,R38,R39,,2018/8/8 00:00,TRUE,2,,,母,A
2052039,2018/7/6 00:00,,R35,,,2018/8/8 00:00,TRUE,2,,,母,A
3051553,2018/7/19 00:00,,,,,2018/8/8 00:00,TRUE,2,,,公,A
3051557,2018/8/2 00:00,,R51,,,2018/8/8 00:00,TRUE,2,,,母,A
3051562,2018/7/23 00:00,,R41,,,2018/8/8 00:00,TRUE,2,,,母,A
4051523,2018/8/1 00:00,,R48,,,2018/8/8 00:00,TRUE,2,,,母,A
4051525,2018/7/31 00:00,,R47,,,2018/8/8 00:00,TRUE,2,,,母,A
4051527,2018/7/27 00:00,,R46,,,2018/8/8 00:00,TRUE,2,,,母,A
4051529,2018/7/15 00:00,,,,,2018/8/8 00:00,TRUE,2,,,公,A
4051537,2018/8/6 00:00,,R55,,,2018/8/8 00:00,TRUE,2,,,母,A
4051540,2018/8/3 00:00,,R52,,,2018/8/8 00:00,TRUE,2,,,母,A
4051562,2018/7/13 00:00,,R36,,,2018/8/8 00:00,TRUE,1,,,母,A
4051518,2018/8/1 00:00,,R49,,,2018/8/8 00:00,TRUE,2,,,母,A
5051821,2018/7/20 00:00,,R40,,,2018/8/8 00:00,TRUE,1,,,母,A
5051823,2018/7/25 00:00,,R43,,,2018/8/8 00:00,TRUE,1,,,母,A
5051826,2018/7/26 00:00,2019/5/29 00:00,R44,,,2018/8/8 00:00,TRUE,1,,,母,A
52679,2018/8/6 00:00,,,,,2018/8/8 00:00,TRUE,4,,,公,A
52681,2018/7/24 00:00,,R42,,,2018/8/8 00:00,TRUE,3,,,母,A
1051857,2018/8/3 00:00,2019/6/2 00:00,R53,,,2018/8/8 00:00,TRUE,4,,,母,A
2122341,2018/8/9 00:00,,,,,2018/8/22 00:00,TRUE,4,1,,,B
2121420,2018/8/14 00:00,2019/6/25 00:00,,,,2018/8/22 00:00,TRUE,4,1,,,B
2122444,2018/8/19 00:00,2019/7/1 00:00,,,,2018/8/22 00:00,TRUE,3,1,,,B
4123070,2018/8/4 00:00,,,,,2018/8/22 00:00,TRUE,2,1,,,B
4123073,2018/8/6 00:00,2019/6/8 00:00,,,,2018/8/22 00:00,TRUE,2,2,,,B
4123095,2018/8/19 00:00,2019/7/16 00:00,,,,2018/8/22 00:00,TRUE,2,1,,,B
4123097,2018/8/8 00:00,2019/4/26 00:00,,,,2018/8/22 00:00,TRUE,2,1,,,B
4123101,2018/7/26 00:00,,,,,2018/8/22 00:00,TRUE,2,1,,,B
4123110,2018/8/6 00:00,2019/7/5 00:00,,,,2018/8/22 00:00,TRUE,2,1,,,B
4123111,2018/8/9 00:00,2019/5/6 00:00,,,,2018/8/22 00:00,TRUE,2,1,,,B
4123116,2018/8/18 00:00,,,,,2018/8/22 00:00,TRUE,2,1,,,B
4123119,2018/8/1 00:00,,,,,2018/8/22 00:00,TRUE,2,1,,,B
4123123,2018/7/18 00:00,2019/5/20 00:00,,,,2018/8/22 00:00,TRUE,2,1,,,B
4123125,2018/7/14 00:00,,,,,2018/8/22 00:00,TRUE,2,1,,,B
3125316,2018/7/20 00:00,2019/6/8 00:00,,,,2018/8/22 00:00,TRUE,2,1,,,B
3125337,2018/8/4 00:00,,,,,2018/8/22 00:00,TRUE,2,1,,,B
3125341,2018/8/21 00:00,,,,,2018/8/22 00:00,TRUE,2,1,,,B
3126147,2018/7/31 00:00,,,,,2018/8/22 00:00,TRUE,3,1,,,B
3126155,2018/8/7 00:00,,,,,2018/8/22 00:00,TRUE,3,1,,,B
3126175,2018/8/6 00:00,,,,,2018/8/22 00:00,TRUE,3,1,,,B
3126180,2018/8/8 00:00,,,,,2018/8/22 00:00,TRUE,2,1,,,B
3126187,2018/7/26 00:00,2019/6/15 00:00,,,,2018/8/22 00:00,TRUE,3,1,,,B
3126201,2018/8/14 00:00,2019/5/6 00:00,,,,2018/8/22 00:00,TRUE,3,1,,,B
4127300,2018/8/3 00:00,,,,,2018/8/22 00:00,TRUE,2,1,,,B
3128829,2018/8/20 00:00,,,,,2018/8/22 00:00,TRUE,2,1,,,B
4126639,2018/8/1 00:00,,,,,2018/8/22 00:00,TRUE,1,1,,,B
4126640,2018/7/18 00:00,2019/6/25 00:00,,,,2018/8/22 00:00,TRUE,1,2,,,B
4126644,2018/8/1 00:00,2019/6/15 00:00,,,,2018/8/22 00:00,TRUE,1,1,,,B
4126645,2018/8/7 00:00,,,,,2018/8/22 00:00,TRUE,1,1,,,B
4127301,2018/7/21 00:00,,,,,2018/8/22 00:00,TRUE,2,2,,,B
5125691,2018/7/31 00:00,2019/4/26 00:00,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125693,2018/8/15 00:00,2019/5/20 00:00,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125694,2018/8/6 00:00,,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125702,2018/8/13 00:00,2019/5/10 00:00,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125705,2018/8/19 00:00,,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125731,2018/7/25 00:00,,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125734,2018/8/3 00:00,2019/5/10 00:00,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125735,2018/8/17 00:00,2019/6/15 00:00,,,,2018/8/22 00:00,TRUE,1,2,,,B
5125747,2018/7/22 00:00,2019/6/25 00:00,,,,2018/8/22 00:00,TRUE,1,2,,,B
5125754,2018/8/14 00:00,2019/5/28 00:00,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125757,2018/8/4 00:00,,,,,2018/8/22 00:00,TRUE,1,2,,,B
5125758,2018/8/14 00:00,2019/7/5 00:00,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125762,2018/8/2 00:00,,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125764,2018/8/14 00:00,,,,,2018/8/22 00:00,TRUE,1,2,,,B
5125682,2018/8/21 00:00,,,,,2018/8/22 00:00,TRUE,1,1,,,B
5125700,2018/8/20 00:00,,,,,2018/8/22 00:00,TRUE,1,1,,,B
185286,2018/8/20 00:00,2019/5/23 00:00,7182147,,650,2018/8/27 00:00,TRUE,4,1,,母,C
3183615,2018/7/26 00:00,2019/4/1 00:00,,,595,2018/8/27 00:00,TRUE,3,1,,,C
4181786,2018/8/1 00:00,,7182146,,575,2018/8/27 00:00,TRUE,2,1,,母,C
4181789,2018/6/28 00:00,2019/1/22 00:00,,,565,2018/8/27 00:00,TRUE,2,1,,,C
97182634,2018/8/11 00:00,2019/5/31 00:00,,,715,2018/8/27 00:00,TRUE,8,1,,,C
5184358,2018/7/23 00:00,2019/3/25 00:00,7182145,,500,2018/8/27 00:00,TRUE,1,1,,母,C
5051764,2018/8/16 00:00,,R59,,,2018/9/6 00:00,TRUE,1,,,,A
5051768,2018/8/15 00:00,2019/6/12 00:00,,,,2018/9/6 00:00,TRUE,1,,,公,A
5051773,2018/8/26 00:00,,R63,,,2018/9/6 00:00,TRUE,1,,,母,A
5051783,2018/8/12 00:00,,,,,2018/9/6 00:00,TRUE,1,,,公,A
5051787,2018/8/14 00:00,,,,,2018/9/6 00:00,TRUE,1,,,公,A
5051788,2018/8/23 00:00,,R62,,,2018/9/6 00:00,TRUE,1,,,母,A
5051789,2018/8/30 00:00,,,,,2018/9/6 00:00,TRUE,1,,,公,A
5051790,2018/8/21 00:00,,R61,,,2018/9/6 00:00,TRUE,1,,,母,A
98051970,2018/9/3 00:00,,R68,,,2018/9/6 00:00,TRUE,7,,,母,A
52648,2018/8/26 00:00,2019/5/15 00:00,R64,,,2018/9/6 00:00,TRUE,5,,,母,A
2052004,2018/8/20 00:00,,R60,,,2018/9/6 00:00,TRUE,3,,,母,A
2052035,2018/8/25 00:00,2019/6/15 00:00,,,,2018/9/6 00:00,TRUE,3,,,公,A
3051531,2018/8/4 00:00,,R56,,,2018/9/6 00:00,TRUE,2,,,母,A
3051542,2018/8/8 00:00,,R57,,,2018/9/6 00:00,TRUE,3,,,母,A
3051572,2018/9/1 00:00,,R66,,,2018/9/6 00:00,TRUE,2,,,母,A
3051578,2018/9/1 00:00,,R67,,,2018/9/6 00:00,TRUE,2,,,母,A
3051581,2018/8/10 00:00,,,,,2018/9/6 00:00,TRUE,2,,,,A
4051567,2018/8/30 00:00,,R65,,,2018/9/6 00:00,TRUE,2,,,母,A
5051827,2018/8/9 00:00,,R58,,,2018/9/6 00:00,TRUE,1,,,母,A
2122445,2018/9/2 00:00,,,,,2018/9/21 00:00,TRUE,4,1,,,B
2122451,2018/9/18 00:00,,,,,2018/9/21 00:00,TRUE,3,1,,,B
4123022,2018/9/11 00:00,,,,,2018/9/21 00:00,TRUE,2,1,,,B
4123038,2018/9/15 00:00,,,,,2018/9/21 00:00,TRUE,2,1,,,B
4123055,2018/8/31 00:00,2019/6/15 00:00,,,,2018/9/21 00:00,TRUE,2,1,,,B
4123105,2018/8/27 00:00,2019/6/2 00:00,,,,2018/9/21 00:00,TRUE,2,1,,,B
4123108,2018/9/17 00:00,,,,,2018/9/21 00:00,TRUE,2,1,,,B
4123113,2018/8/28 00:00,2019/7/16 00:00,,,,2018/9/21 00:00,TRUE,2,2,,,B
4123118,2018/8/31 00:00,,,,,2018/9/21 00:00,TRUE,2,2,,,B
4123121,2018/8/30 00:00,,,,,2018/9/21 00:00,TRUE,2,2,,,B
1123372,2018/9/18 00:00,2019/5/8 00:00,,,,2018/9/21 00:00,TRUE,5,1,,,B
1123407,2018/9/15 00:00,,,,,2018/9/21 00:00,TRUE,4,1,,,B
10837488,2018/8/4 00:00,,,,,2018/9/21 00:00,TRUE,4,1,,,B
124301,2018/9/16 00:00,,,,,2018/9/21 00:00,TRUE,5,1,,,B
10837692,2018/9/15 00:00,,,,,2018/9/21 00:00,TRUE,2,1,,,B
3126137,2018/9/4 00:00,2019/6/25 00:00,,,,2018/9/21 00:00,TRUE,3,1,,,B
3126138,2018/9/6 00:00,,,,,2018/9/21 00:00,TRUE,3,1,,,B
3126152,2018/8/22 00:00,,,,,2018/9/21 00:00,TRUE,3,1,,,B
3126157,2018/9/4 00:00,,,,,2018/9/21 00:00,TRUE,3,1,,,B
3126164,2018/9/13 00:00,,,,,2018/9/21 00:00,TRUE,3,1,,,B
3126166,2018/9/13 00:00,,,,,2018/9/21 00:00,TRUE,3,1,,,B
3126202,2018/8/22 00:00,,,,,2018/9/21 00:00,TRUE,2,1,,,B
4127167,2018/9/11 00:00,2019/6/8 00:00,,,,2018/9/21 00:00,TRUE,2,1,,,B
10837964,2018/9/15 00:00,,,,,2018/9/21 00:00,TRUE,4,1,,,B
3128055,2018/9/14 00:00,,,,,2018/9/21 00:00,TRUE,2,1,,,B
3128073,2018/9/2 00:00,2019/5/28 00:00,,,,2018/9/21 00:00,TRUE,2,1,,,B
4128827,2018/9/10 00:00,,,,,2018/9/21 00:00,TRUE,3,1,,,B
3128831,2018/9/4 00:00,2019/6/8 00:00,,,,2018/9/21 00:00,TRUE,2,2,,,B
3128833,2018/9/16 00:00,,,,,2018/9/21 00:00,TRUE,2,2,,,B
3128835,2018/9/10 00:00,2019/6/25 00:00,,,,2018/9/21 00:00,TRUE,2,2,,,B
3128842,2018/9/15 00:00,,,,,2018/9/21 00:00,TRUE,2,1,,,B
3128845,2018/8/25 00:00,,,,,2018/9/21 00:00,TRUE,2,2,,,B
4123137,2018/9/14 00:00,,,,,2018/9/21 00:00,TRUE,1,2,,,B
4123161,2018/9/8 00:00,,,,,2018/9/21 00:00,TRUE,1,1,,,B
4126652,2018/9/13 00:00,2019/7/7 00:00,,,,2018/9/21 00:00,TRUE,1,2,,,B
4126658,2018/9/8 00:00,2019/6/8 00:00,,,,2018/9/21 00:00,TRUE,1,1,,,B
5125701,2018/9/12 00:00,2019/6/25 00:00,,,,2018/9/21 00:00,TRUE,1,2,,,B
3126145,2018/6/11 00:00,,,,,2018/9/21 00:00,TRUE,1,1,,,B
5125715,2018/9/9 00:00,,,,,2018/9/21 00:00,TRUE,1,2,,,B
5125721,2018/9/9 00:00,,,,,2018/9/21 00:00,TRUE,1,1,,,B
5125728,2018/8/28 00:00,2019/6/2 00:00,,,,2018/9/21 00:00,TRUE,1,2,,,B
5125744,2018/9/1 00:00,,,,,2018/9/21 00:00,TRUE,1,1,,,B
5125763,2018/9/16 00:00,,,,,2018/9/21 00:00,TRUE,1,2,,,B
5125777,2018/9/11 00:00,,,,,2018/9/21 00:00,TRUE,1,2,,,B
2188155,2018/9/6 00:00,2019/7/1 00:00,,,625,2018/9/27 00:00,TRUE,4,,,,C
3183643,2018/9/3 00:00,2019/5/10 00:00,,,595,2018/9/27 00:00,TRUE,3,1,,,C
4181764,2018/9/23 00:00,2019/5/30 00:00,,,570,2018/9/27 00:00,TRUE,2,1,,,C
2052063,2018/9/17 00:00,,R69,,,2018/10/4 00:00,TRUE,3,,,母,A
3051573,2018/9/18 00:00,,R71,,,2018/10/4 00:00,TRUE,2,,,母,A
3051575,2018/9/27 00:00,,R73,,,2018/10/4 00:00,TRUE,2,,,母,A
4051532,2018/9/23 00:00,,R72,,,2018/10/4 00:00,TRUE,2,,,,A
4051554,2018/9/18 00:00,,R70,,,2018/10/4 00:00,TRUE,2,,,,A
5051817,2018/9/10 00:00,2019/6/17 00:00,,,,2018/10/4 00:00,TRUE,1,,,公,A
2122406,2018/10/20 00:00,,,,,2018/10/25 00:00,TRUE,4,1,,,B
2122430,2018/10/6 00:00,,,,,2018/10/25 00:00,TRUE,3,2,,,B
2122440,2018/10/14 00:00,,,,,2018/10/25 00:00,TRUE,3,2,,,B
122669,2018/9/21 00:00,,,,,2018/10/25 00:00,TRUE,6,1,,,B
98122742,2018/10/13 00:00,2019/4/12 00:00,,,560,2018/10/25 00:00,TRUE,7,1,,,B
4123066,2018/10/16 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
4123068,2018/9/20 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
4123074,2018/9/20 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
4123085,2018/10/19 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
4123088,2018/10/22 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
4123089,2018/10/17 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
4123094,2018/9/26 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
4123106,2018/9/25 00:00,2019/7/5 00:00,,,,2018/10/25 00:00,TRUE,2,1,,,B
4123114,2018/9/21 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
4123124,2018/10/8 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
2123508,2018/9/22 00:00,,,,,2018/10/25 00:00,TRUE,4,1,,,B
10837695,2018/10/1 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
10837701,2018/10/6 00:00,2019/7/7 00:00,,,,2018/10/25 00:00,TRUE,2,1,,,B
3125318,2018/10/8 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
3125357,2018/9/26 00:00,,,,,2018/10/25 00:00,TRUE,2,1,,,B
3126133,2018/10/17 00:00,,,,,2018/10/25 00:00,TRUE,3,1,,,B
