1,2,3,4,5,6,7
122640,C,31,2017/1/10 00:00,,2018/1/18 00:00,B
3183619,C,2,2016/5/18 00:00,,2016/5/26 00:00,C
52661,C,42,2016/8/22 00:00,,2016/9/8 00:00,A
122659,C,31,2017/7/18 00:00,,2017/7/19 00:00,B
1181897,N,,2017/7/20 00:00,,2017/7/21 00:00,C
122626,D,1,2016/6/24 00:00,,2016/6/27 00:00,B
128000,C,31,2016/6/21 00:00,,2016/6/27 00:00,B
1181894,N,,2016/6/22 00:00,,2016/6/24 00:00,C
96185492,C,2,2016/6/22 00:00,,2016/6/24 00:00,C
122643,D,1,2016/6/24 00:00,,2016/6/27 00:00,B
2121442,C,50,2016/6/24 00:00,,2016/6/27 00:00,B
122604,D,1,2016/6/24 00:00,,2016/6/27 00:00,B
122670,C,31,2016/6/24 00:00,,2016/6/27 00:00,B
122604,C,50,2016/6/25 00:00,,2016/7/28 00:00,B
122636,D,1,2017/7/18 00:00,,2017/7/19 00:00,B
4051570,C,50,2017/1/20 00:00,,2017/2/8 00:00,A
122622,C,42,2016/6/20 00:00,,2016/6/27 00:00,B
124310,D,1,2016/6/24 00:00,,2016/6/27 00:00,B
127747,C,42,2017/1/22 00:00,,2017/2/21 00:00,B
1123402,C,50,2016/7/8 00:00,,2016/7/28 00:00,B
124317,C,31,2017/1/14 00:00,,2017/1/23 00:00,B
2122360,D,31,2017/1/19 00:00,,2017/1/23 00:00,B
2188126,D,30,2017/1/22 00:00,,2017/1/23 00:00,C
3183615,D,30,2017/1/22 00:00,,2017/1/23 00:00,C
3051596,C,42,2017/1/24 00:00,,2017/2/8 00:00,A
98051969,C,12,2017/1/18 00:00,,2017/2/8 00:00,A
10837996,C,31,2017/1/30 00:00,,2017/2/21 00:00,B
2122363,C,31,2017/1/26 00:00,,2017/2/21 00:00,B
1123334,C,5,2017/2/7 00:00,,2017/2/21 00:00,B
124325,C,31,2016/7/8 00:00,,2016/7/28 00:00,B
124293,C,31,2016/9/2 00:00,,2016/9/23 00:00,B
94051715,C,3,2016/7/12 00:00,,2016/8/11 00:00,A
95181690,C,30,2016/7/19 00:00,,2016/7/26 00:00,C
1123386,C,42,2017/7/22 00:00,,2017/8/23 00:00,B
98127824,C,42,2016/7/11 00:00,,2016/7/28 00:00,B
3183643,N,,2017/7/20 00:00,,2017/7/21 00:00,C
99183177,D,2,2017/7/20 00:00,,2017/7/21 00:00,C
96051819,C,42,2017/2/2 00:00,,2017/2/8 00:00,A
1181907,C,30,2017/2/11 00:00,,2017/2/23 00:00,C
2188118,N,,2017/7/20 00:00,,2017/7/21 00:00,C
1123365,C,31,2017/7/24 00:00,,2017/8/23 00:00,B
3183635,C,30,2016/7/19 00:00,,2016/7/26 00:00,C
2051980,D,29,2016/7/20 00:00,公,2016/8/11 00:00,A
98127844,C,31,2016/7/21 00:00,,2016/7/28 00:00,B
2188127,D,30,2017/1/22 00:00,,2017/1/23 00:00,C
1123351,C,42,2017/1/30 00:00,,2017/2/21 00:00,B
96051880,C,50,2016/7/19 00:00,,2016/8/11 00:00,A
52642,C,12,2017/8/2 00:00,,2017/8/9 00:00,A
3125348,C,50,2017/2/3 00:00,,2017/2/21 00:00,B
10837989,C,42,2017/8/10 00:00,,2017/8/23 00:00,B
4051519,C,27,2017/8/12 00:00,,2017/9/7 00:00,A
52646,C,31,2017/8/2 00:00,,2017/8/9 00:00,A
2122438,C,C,2017/8/16 00:00,中毒,2017/8/23 00:00,B
3126195,C,31,2017/8/21 00:00,,2017/8/23 00:00,B
6052055,C,3,2017/8/14 00:00,,2017/9/7 00:00,A
1051848,C,27,2017/8/18 00:00,,2017/10/13 00:00,A
122594,C,42,2017/8/21 00:00,,2017/8/23 00:00,B
94051718,C,42,2017/8/21 00:00,,2017/10/13 00:00,A
3126121,C,42,2017/8/16 00:00,,2017/8/23 00:00,B
127992,C,31,2017/8/16 00:00,,2017/8/23 00:00,B
3126178,C,42,2017/8/19 00:00,,2017/8/23 00:00,B
96051859,C,42,2016/7/13 00:00,,2016/8/11 00:00,A
127913,C,31,2016/7/26 00:00,,2016/8/24 00:00,B
6052042,C,53,2017/7/25 00:00,,2017/8/9 00:00,A
122636,C,31,2017/8/1 00:00,,2017/8/23 00:00,B
4121682,C,1,2017/8/1 00:00,,2017/8/23 00:00,B
2122395,C,31,2016/7/21 00:00,,2016/7/28 00:00,B
2188112,C,2,2016/7/18 00:00,,2016/7/26 00:00,C
96185476,N,,2016/7/25 00:00,,2016/7/26 00:00,C
122627,D,42,2016/7/26 00:00,,2016/7/28 00:00,B
3126105,D,24,2016/7/26 00:00,,2016/7/28 00:00,B
1181904,N,,2016/7/25 00:00,,2016/7/26 00:00,C
122632,D,31,2016/7/26 00:00,,2016/7/28 00:00,B
1123371,D,31,2016/7/26 00:00,,2016/7/28 00:00,B
3126115,D,31,2016/7/26 00:00,,2016/7/28 00:00,B
1181876,N,,2016/7/25 00:00,,2016/7/26 00:00,C
127749,C,42,2016/8/10 00:00,,2016/8/24 00:00,B
2122336,C,42,2016/8/10 00:00,,2016/8/24 00:00,B
99127563,C,11,2016/3/8 00:00,,2016/3/23 00:00,B
99127564,C,31,2016/3/8 00:00,,2016/3/23 00:00,B
2122436,C,1,2016/3/21 00:00,,2016/3/23 00:00,B
2051977,C,50,2017/2/2 00:00,,2017/2/8 00:00,A
2122377,C,31,2017/2/1 00:00,,2017/2/21 00:00,B
1123405,C,31,2017/2/10 00:00,,2017/2/21 00:00,B
1123346,C,31,2016/7/21 00:00,,2016/7/28 00:00,B
99183190,D,20,2016/8/10 00:00,,2016/8/26 00:00,C
2051988,D,42,2017/2/7 00:00,,2017/2/8 00:00,A
2051988,C,42,2017/2/8 00:00,,2017/3/7 00:00,A
98127839,C,5,2017/2/17 00:00,,2017/2/21 00:00,B
2127034,D,5,2017/2/17 00:00,,2017/2/21 00:00,B
2188144,N,,2016/7/25 00:00,,2016/7/26 00:00,C
2051980,C,31,2016/7/28 00:00,,2016/8/11 00:00,A
2052018,D,29,2016/7/31 00:00,公,2016/8/11 00:00,A
10837573,C,1,2016/9/9 00:00,,2016/9/23 00:00,B
99127586,C,31,2016/9/11 00:00,,2016/9/23 00:00,B
2188127,N,,2017/2/21 00:00,,2017/2/23 00:00,C
1123371,C,42,2016/8/10 00:00,,2016/8/24 00:00,B
122632,C,42,2016/8/14 00:00,,2016/8/24 00:00,B
3126115,C,42,2016/8/15 00:00,,2016/8/24 00:00,B
1123332,C,1,2017/10/29 00:00,,2017/11/20 00:00,B
2122425,C,31,2017/2/21 00:00,,2017/3/22 00:00,B
127919,C,42,2016/8/14 00:00,,2016/8/24 00:00,B
124312,C,42,2017/10/29 00:00,,2017/11/20 00:00,B
3126159,C,50,2017/10/29 00:00,,2017/11/20 00:00,B
2127033,C,42,2017/11/5 00:00,,2017/11/20 00:00,B
4123071,C,50,2017/11/5 00:00,,2017/11/20 00:00,B
2122394,C,42,2017/2/21 00:00,,2017/3/22 00:00,B
2188154,D,2,2017/2/21 00:00,,2017/2/23 00:00,C
2127045,C,42,2017/10/29 00:00,,2017/11/20 00:00,B
3125371,C,31,2017/10/29 00:00,,2017/11/20 00:00,B
1051865,C,12,2017/11/10 00:00,,2017/12/8 00:00,A
124323,C,31,2017/8/16 00:00,,2017/8/23 00:00,B
2052018,N,,2016/8/9 00:00,,2016/8/11 00:00,A
124320,C,31,2017/8/16 00:00,,2017/8/23 00:00,B
10838059,N,,2017/8/22 00:00,,2017/8/23 00:00,B
1123387,C,5,2017/10/29 00:00,,2017/11/20 00:00,B
2123486,C,31,2017/10/29 00:00,,2017/11/20 00:00,B
122627,C,5,2017/8/29 00:00,,2017/9/25 00:00,B
2127038,C,5,2017/8/29 00:00,,2017/9/25 00:00,B
2127024,D,1,2017/8/22 00:00,,2017/8/24 00:00,B
1123401,C,31,2017/8/28 00:00,,2017/9/25 00:00,B
3183641,C,39,2017/8/29 00:00,,2017/9/26 00:00,C
2121428,C,1,2017/8/31 00:00,,2017/9/25 00:00,B
1123338,C,42,2017/10/29 00:00,,2017/11/20 00:00,B
10837977,C,5,2017/10/29 00:00,,2017/11/20 00:00,B
3051543,D,20,2017/8/29 00:00,,2017/9/7 00:00,A
52647,D,31,2017/9/6 00:00,,2017/9/7 00:00,A
1051868,D,20,2016/6/9 00:00,,2016/6/17 00:00,A
1051868,N,,2016/6/14 00:00,,2016/6/17 00:00,A
99127590,C,5,2016/3/31 00:00,,2016/5/24 00:00,B
122635,C,42,2017/9/12 00:00,,2017/9/25 00:00,B
52618,C,12,2017/9/14 00:00,,2017/10/13 00:00,A
1123347,C,42,2016/3/31 00:00,,2016/5/24 00:00,B
2122349,C,42,2016/12/2 00:00,,2016/12/21 00:00,B
52621,D,31,2016/12/6 00:00,,2016/12/8 00:00,A
1123393,C,31,2017/9/10 00:00,,2017/9/25 00:00,B
3126220,C,31,2017/9/10 00:00,,2017/9/25 00:00,B
1051848,D,31,2017/9/6 00:00,,2017/9/7 00:00,A
2128249,C,24,2017/9/14 00:00,,2017/9/25 00:00,B
52672,D,29,2017/9/15 00:00,,2017/10/13 00:00,A
1123410,C,61,2017/9/16 00:00,,2017/9/25 00:00,B
52672,C,50,2017/9/18 00:00,,2017/10/13 00:00,A
2123497,C,42,2017/9/14 00:00,,2017/9/25 00:00,B
2127024,C,24,2017/9/14 00:00,,2017/9/25 00:00,B
2052069,C,43,2016/4/16 00:00,,2016/6/17 00:00,A
52655,N,,2016/4/11 00:00,,2016/4/12 00:00,A
52640,D,20,2016/4/11 00:00,,2016/6/17 00:00,A
7052325,C,3,2018/2/20 00:00,,2018/3/8 00:00,A
2122339,C,31,2016/4/21 00:00,,2016/5/24 00:00,B
99127559,C,42,2016/4/15 00:00,,2016/5/24 00:00,B
122603,C,42,2016/4/16 00:00,,2016/5/24 00:00,B
122624,C,50,2016/4/15 00:00,,2016/5/24 00:00,B
122629,C,31,2016/4/25 00:00,,2016/5/24 00:00,B
2052031,C,50,2018/2/22 00:00,,2018/3/8 00:00,A
185274,C,30,2018/5/13 00:00,,2018/5/25 00:00,C
1181892,C,2,2018/5/13 00:00,,2018/5/25 00:00,C
10837484,C,5,2016/12/16 00:00,,2016/12/21 00:00,B
97051476,C,50,2016/12/16 00:00,,2017/1/12 00:00,A
2123492,C,5,2017/2/17 00:00,,2017/2/21 00:00,B
97051435,C,42,2017/2/28 00:00,,2017/3/7 00:00,A
185286,D,2,2017/2/21 00:00,,2017/2/23 00:00,C
52621,C,50,2016/12/20 00:00,,2017/2/8 00:00,A
4128827,N,,2016/12/20 00:00,,2016/12/21 00:00,B
1051868,D,29,2017/1/3 00:00,,2017/1/12 00:00,A
1181875,C,2,2017/2/28 00:00,,2017/3/24 00:00,C
2123506,C,31,2017/2/26 00:00,,2017/3/22 00:00,B
1051852,C,50,2017/2/28 00:00,,2017/3/7 00:00,A
3051520,C,32,2017/3/4 00:00,,2017/3/7 00:00,A
3051576,D,21,2017/3/9 00:00,,2017/4/7 00:00,A
1181909,C,2,2017/3/10 00:00,,2017/3/24 00:00,C
97182617,D,30,2017/2/21 00:00,,2017/2/23 00:00,C
3126161,C,31,2017/9/14 00:00,,2017/9/25 00:00,B
2122371,C,42,2017/9/25 00:00,,2017/10/20 00:00,B
3051530,C,12,2017/9/21 00:00,,2017/10/13 00:00,A
3051547,C,12,2017/9/21 00:00,,2017/10/13 00:00,A
3183618,D,2,2017/9/25 00:00,,2017/9/26 00:00,C
3183625,D,2,2017/9/25 00:00,,2017/9/26 00:00,C
97182617,C,30,2017/3/11 00:00,,2017/3/24 00:00,C
185302,C,2,2017/9/11 00:00,,2017/9/26 00:00,C
1181878,C,2,2017/9/11 00:00,,2017/9/26 00:00,C
1123341,C,31,2017/9/14 00:00,,2017/9/25 00:00,B
3126117,C,24,2017/9/14 00:00,,2017/9/25 00:00,B
2128256,C,42,2017/9/22 00:00,,2017/10/20 00:00,B
2188115,D,2,2017/9/25 00:00,,2017/9/26 00:00,C
3051560,C,12,2017/9/21 00:00,,2017/10/13 00:00,A
99183177,N,,2017/9/25 00:00,,2017/9/26 00:00,C
124314,C,31,2017/9/10 00:00,,2017/9/25 00:00,B
127918,C,31,2017/9/10 00:00,,2017/9/25 00:00,B
3128824,C,42,2017/3/7 00:00,,2017/3/22 00:00,B
2188126,C,30,2017/3/12 00:00,,2017/3/24 00:00,C
52647,C,12,2017/9/14 00:00,,2017/10/13 00:00,A
1123397,C,31,2017/9/14 00:00,,2017/9/25 00:00,B
99183210,C,2,2017/9/18 00:00,,2017/9/26 00:00,C
3126158,C,42,2017/3/18 00:00,,2017/3/22 00:00,B
185267,C,2,2015/12/20 00:00,,2015/12/25 00:00,C
1123376,C,42,2017/9/20 00:00,,2017/10/20 00:00,B
1051854,C,12,2017/9/21 00:00,,2017/10/13 00:00,A
99127649,D,1,2017/9/21 00:00,,2017/9/25 00:00,B
124308,C,31,2016/10/8 00:00,,2016/10/20 00:00,B
1123388,C,50,2016/10/3 00:00,,2016/10/20 00:00,B
122643,C,50,2016/10/10 00:00,,2016/10/20 00:00,B
2052016,C,43,2016/10/18 00:00,,2016/11/10 00:00,A
1123380,D,42,2016/10/19 00:00,,2016/10/20 00:00,B
122626,C,42,2016/10/7 00:00,,2016/10/20 00:00,B
3125811,C,53,2016/10/10 00:00,,2016/10/20 00:00,B
2122447,C,31,2016/10/10 00:00,,2016/10/20 00:00,B
3183613,C,2,2016/10/11 00:00,,2016/10/26 00:00,C
3126191,C,53,2018/5/12 00:00,,2018/5/23 00:00,B
185272,C,2,2018/5/13 00:00,,2018/5/25 00:00,C
3126126,D,31,2016/10/19 00:00,,2016/10/20 00:00,B
3051531,D,20,2016/10/8 00:00,,2016/10/12 00:00,A
122769,C,61,2016/10/10 00:00,,2016/10/20 00:00,B
3051531,N,,2016/10/11 00:00,,2016/10/12 00:00,A
122642,C,42,2016/6/24 00:00,,2016/6/27 00:00,B
1051868,D,31,2016/7/5 00:00,,2016/7/7 00:00,A
2052006,C,42,2016/4/5 00:00,,2016/4/12 00:00,A
2122358,D,31,2018/5/19 00:00,,2018/5/23 00:00,B
2188158,C,30,2017/3/15 00:00,,2017/3/24 00:00,C
97124112,C,61,2017/3/18 00:00,,2017/3/22 00:00,B
99127641,C,42,2017/3/18 00:00,,2017/3/22 00:00,B
2188144,N,,2016/10/25 00:00,,2016/10/26 00:00,C
2122373,C,50,2017/3/18 00:00,,2017/3/22 00:00,B
127915,D,31,2016/10/19 00:00,,2016/10/20 00:00,B
3125809,D,31,2016/10/19 00:00,,2016/10/20 00:00,B
1051866,C,27,2016/10/20 00:00,,2016/11/10 00:00,A
127915,C,31,2016/10/23 00:00,,2016/11/24 00:00,B
52624,C,12,2016/4/6 00:00,,2016/4/12 00:00,A
52621,D,31,2017/1/10 00:00,,2017/1/12 00:00,A
95051803,D,42,2017/1/10 00:00,,2017/1/12 00:00,A
95051803,C,42,2017/1/13 00:00,,2017/2/8 00:00,A
2122366,D,31,2017/1/19 00:00,,2017/1/23 00:00,B
124331,D,24,2017/3/15 00:00,,2017/3/22 00:00,B
2122391,C,50,2017/3/18 00:00,,2017/3/22 00:00,B
99127644,D,20,2017/3/27 00:00,,2017/4/18 00:00,B
98186939,N,,2016/10/25 00:00,,2016/10/26 00:00,C
99183177,N,,2016/10/25 00:00,,2016/10/26 00:00,C
127912,D,31,2016/10/19 00:00,,2016/10/20 00:00,B
2122405,D,42,2016/10/19 00:00,,2016/10/20 00:00,B
99183188,N,,2016/10/25 00:00,,2016/10/26 00:00,C
2121424,C,50,2018/5/17 00:00,,2018/5/23 00:00,B
122768,C,42,2017/3/18 00:00,,2017/3/22 00:00,B
3126126,C,42,2016/10/23 00:00,,2016/11/24 00:00,B
3051554,C,12,2016/10/25 00:00,,2016/11/10 00:00,A
3126151,D,31,2018/5/19 00:00,,2018/5/23 00:00,B
3183638,C,2,2018/5/19 00:00,,2018/5/25 00:00,C
1181907,N,,2016/10/25 00:00,,2016/10/26 00:00,C
52613,C,12,2016/10/26 00:00,,2016/11/10 00:00,A
1051814,C,12,2016/10/26 00:00,,2016/11/10 00:00,A
93053241,C,12,2016/11/4 00:00,,2016/11/10 00:00,A
52622,D,21,2016/11/7 00:00,,2016/11/10 00:00,A
2122376,C,31,2018/5/16 00:00,,2018/5/23 00:00,B
4123051,D,1,2018/5/19 00:00,,2018/5/23 00:00,B
99183193,N,,2017/7/20 00:00,,2017/7/21 00:00,C
124306,C,50,2017/2/3 00:00,,2017/2/21 00:00,B
1181906,C,2,2017/4/10 00:00,,2017/4/26 00:00,C
3051577,C,74,2017/4/10 00:00,,2017/5/11 00:00,A
2122345,C,1,2017/4/10 00:00,,2017/5/19 00:00,B
2121421,D,42,2017/4/17 00:00,,2017/4/18 00:00,B
124310,D,31,2017/4/17 00:00,,2017/4/18 00:00,B
2122368,D,42,2017/4/17 00:00,,2017/4/18 00:00,B
1123380,C,50,2016/11/10 00:00,,2016/11/24 00:00,B
3183627,C,31,2018/5/19 00:00,,2018/5/25 00:00,C
3051576,N,,2017/4/5 00:00,,2017/4/7 00:00,A
3125365,C,50,2017/4/8 00:00,,2017/4/18 00:00,B
2188116,C,2,2017/4/15 00:00,,2017/4/26 00:00,C
98122730,C,5,2017/4/23 00:00,,2017/5/19 00:00,B
98127863,C,31,2016/7/13 00:00,,2016/7/28 00:00,B
1051813,C,50,2016/7/18 00:00,,2016/8/11 00:00,A
2188118,D,2,2017/4/15 00:00,,2017/4/26 00:00,C
1123409,C,31,2017/3/13 00:00,,2017/3/22 00:00,B
99183203,C,10,2017/4/20 00:00,,2017/4/26 00:00,C
10838059,D,24,2017/4/24 00:00,,2017/8/23 00:00,B
1051855,D,31,2018/6/6 00:00,,2018/6/7 00:00,A
1123395,C,42,2017/4/19 00:00,,2017/5/19 00:00,B
2052003,C,12,2017/4/20 00:00,,2017/5/11 00:00,A
5051770,D,31,2018/6/6 00:00,,2018/6/7 00:00,A
2188141,C,2,2017/4/19 00:00,,2017/4/26 00:00,C
7052339,C,3,2018/6/11 00:00,,2018/7/3 00:00,A
5051780,D,29,2018/6/10 00:00,母,2018/7/3 00:00,A
4181765,D,31,2018/6/25 00:00,,2018/6/26 00:00,C
124310,C,5,2017/4/23 00:00,,2017/5/19 00:00,B
5051772,D,20,2018/6/17 00:00,,2018/7/3 00:00,A
2188160,C,30,2017/8/10 00:00,,2017/8/28 00:00,C
3125324,C,61,2017/8/10 00:00,,2017/8/23 00:00,B
122647,C,42,2017/8/16 00:00,,2017/8/23 00:00,B
1181897,D,31,2017/9/25 00:00,,2017/9/26 00:00,C
2052068,C,42,2017/9/27 00:00,,2017/10/13 00:00,A
2052025,C,12,2018/6/21 00:00,,2018/7/3 00:00,A
4051522,C,12,2018/6/21 00:00,,2018/7/3 00:00,A
3183629,N,,2018/6/25 00:00,,2018/6/26 00:00,C
4123042,C,50,2018/6/27 00:00,,2018/7/20 00:00,B
1181892,D,2,2017/9/25 00:00,,2017/9/26 00:00,C
52665,C,12,2017/8/25 00:00,,2017/10/13 00:00,A
124311,C,5,2017/8/29 00:00,,2017/9/25 00:00,B
124299,D,1,2016/7/26 00:00,,2016/7/28 00:00,B
2122333,D,31,2016/7/26 00:00,,2016/7/28 00:00,B
1051868,D,42,2016/7/29 00:00,,2016/8/11 00:00,A
4127164,D,1,2018/6/19 00:00,,2018/6/21 00:00,B
4127164,C,42,2018/6/20 00:00,,2018/9/21 00:00,B
7052341,C,3,2018/6/22 00:00,,2018/8/8 00:00,A
3183661,D,20,2018/6/23 00:00,,2018/7/23 00:00,C
3183659,N,,2018/6/25 00:00,,2018/6/26 00:00,C
2122337,C,42,2018/6/20 00:00,,2018/8/22 00:00,B
5184312,C,2,2018/6/27 00:00,,2018/7/23 00:00,C
3128251,C,50,2018/6/29 00:00,,2018/7/20 00:00,B
2188122,C,2,2017/10/5 00:00,,2017/10/24 00:00,C
2122418,C,50,2017/10/9 00:00,,2017/10/20 00:00,B
52671,D,29,2017/10/28 00:00,母,2017/12/8 00:00,A
2122401,C,1,2017/10/29 00:00,,2017/11/20 00:00,B
52671,C,42,2017/11/7 00:00,,2017/12/8 00:00,A
1181897,C,31,2017/10/29 00:00,,2017/11/27 00:00,C
2122354,C,42,2018/6/20 00:00,,2018/7/20 00:00,B
2188118,D,30,2018/6/25 00:00,,2018/6/26 00:00,C
1123355,C,42,2018/6/13 00:00,,2018/6/21 00:00,B
2122381,C,42,2018/6/13 00:00,,2018/6/21 00:00,B
3125376,C,45,2018/6/13 00:00,,2018/6/21 00:00,B
4127308,C,31,2018/6/13 00:00,,2018/6/21 00:00,B
122657,C,42,2018/6/20 00:00,,2018/7/20 00:00,B
3051540,N,,2017/11/7 00:00,,2017/11/9 00:00,A
2051989,C,42,2017/10/17 00:00,,2017/11/9 00:00,A
6052051,C,0,2017/10/17 00:00,,2017/11/9 00:00,A
3126192,C,50,2017/10/17 00:00,,2017/10/20 00:00,B
185308,D,20,2017/11/22 00:00,,2017/11/27 00:00,C
2188143,N,,2017/11/25 00:00,,2017/11/27 00:00,C
3183618,N,,2017/11/25 00:00,,2017/11/27 00:00,C
4123175,C,42,2017/11/10 00:00,,2017/11/20 00:00,B
2128264,C,42,2017/11/16 00:00,,2017/12/22 00:00,B
2128264,C,50,2017/11/16 00:00,,2018/1/18 00:00,B
2122398,C,31,2017/11/24 00:00,,2017/12/22 00:00,B
2122333,C,31,2016/8/10 00:00,,2016/8/24 00:00,B
122761,C,42,2016/8/14 00:00,,2016/8/24 00:00,B
3126199,C,42,2017/11/5 00:00,,2017/11/20 00:00,B
52655,D,42,2017/11/7 00:00,,2017/11/9 00:00,A
99127555,C,31,2017/11/24 00:00,,2017/12/22 00:00,B
2188115,N,,2017/11/25 00:00,,2017/11/27 00:00,C
2188135,N,,2017/11/25 00:00,,2017/11/27 00:00,C
2127046,C,31,2017/11/30 00:00,,2017/12/22 00:00,B
3125366,C,31,2017/11/29 00:00,,2017/12/22 00:00,B
185293,C,28,2017/11/18 00:00,,2017/11/27 00:00,C
2122332,C,42,2017/11/10 00:00,,2017/11/20 00:00,B
1181889,C,30,2017/11/22 00:00,,2017/11/27 00:00,C
99127592,C,31,2017/11/24 00:00,,2017/12/22 00:00,B
2122372,C,61,2017/12/1 00:00,,2017/12/22 00:00,B
3126106,C,50,2017/3/1 00:00,,2017/3/22 00:00,B
87121413,C,42,2018/6/29 00:00,,2018/7/20 00:00,B
5125736,D,1,2018/7/10 00:00,,2018/7/20 00:00,B
5125743,D,1,2018/7/8 00:00,,2018/7/20 00:00,B
5051780,N,,2018/7/3 00:00,,2018/7/4 00:00,A
5051772,N,,2018/7/3 00:00,,2018/7/4 00:00,A
3126135,C,31,2018/7/7 00:00,,2018/7/20 00:00,B
1123398,C,31,2018/7/7 00:00,,2018/7/20 00:00,B
3051556,C,30,2018/7/13 00:00,,2018/8/8 00:00,A
52665,D,31,2017/9/6 00:00,,2017/9/7 00:00,A
10837980,C,31,2017/9/10 00:00,,2017/9/25 00:00,B
3183614,C,2,2017/10/5 00:00,,2017/10/24 00:00,C
1123400,C,50,2017/10/9 00:00,,2017/10/20 00:00,B
6052046,C,0,2017/10/17 00:00,,2017/11/9 00:00,A
6052048,C,0,2017/10/17 00:00,,2017/11/9 00:00,A
4181789,N,,2018/6/25 00:00,,2018/6/26 00:00,C
3126119,C,61,2018/6/29 00:00,,2018/7/20 00:00,B
3051582,C,61,2018/7/15 00:00,,2018/8/8 00:00,A
4181765,C,31,2018/7/21 00:00,,2018/8/27 00:00,C
4181770,N,,2018/7/21 00:00,,2018/8/27 00:00,C
2188146,C,2,2017/10/5 00:00,,2017/10/24 00:00,C
2122419,C,31,2017/10/6 00:00,,2017/10/20 00:00,B
2052028,D,20,2018/7/18 00:00,,2018/8/8 00:00,A
1181899,D,2,2017/10/23 00:00,,2017/10/24 00:00,C
5125683,C,50,2018/9/9 00:00,,2018/9/21 00:00,B
6052043,C,0,2017/10/17 00:00,,2017/11/9 00:00,A
7052349,C,3,2018/7/21 00:00,,2018/8/9 00:00,A
3051540,D,20,2017/10/15 00:00,,2017/11/9 00:00,A
6052049,C,0,2017/10/17 00:00,,2017/11/9 00:00,A
4128822,D,31,2017/10/19 00:00,,2017/10/20 00:00,B
6052041,C,0,2017/10/17 00:00,,2017/11/9 00:00,A
122607,C,5,2017/10/9 00:00,,2017/10/20 00:00,B
6052037,C,0,2017/10/17 00:00,,2017/11/9 00:00,A
6052045,C,0,2017/10/17 00:00,,2017/11/9 00:00,A
122770,D,42,2017/10/19 00:00,,2017/10/20 00:00,B
122770,C,50,2017/10/22 00:00,,2017/11/20 00:00,B
1181896,C,2,2018/5/27 00:00,,2018/6/26 00:00,C
2121414,C,50,2018/9/12 00:00,,2018/9/21 00:00,B
2122429,C,31,2018/9/12 00:00,,2018/9/21 00:00,B
2122358,D,1,2018/7/18 00:00,,2018/7/20 00:00,B
5184350,D,31,2018/7/21 00:00,,2018/7/23 00:00,C
4181794,D,2,2018/7/21 00:00,,2018/7/23 00:00,C
5184318,D,2,2018/7/21 00:00,,2018/7/23 00:00,C
5125692,C,50,2018/7/20 00:00,,2018/8/22 00:00,B
4123164,C,42,2018/7/29 00:00,,2018/8/22 00:00,B
2122379,C,50,2018/8/3 00:00,,2018/8/22 00:00,B
1181876,N,,2018/5/24 00:00,,2018/5/25 00:00,C
10837812,C,50,2018/7/30 00:00,,2018/8/22 00:00,B
4181789,D,2,2018/5/24 00:00,,2018/5/25 00:00,C
5051781,D,29,2018/7/29 00:00,母,2018/8/8 00:00,A
2052028,N,,2018/8/7 00:00,,2018/8/8 00:00,A
3125346,C,1,2018/7/26 00:00,,2018/8/22 00:00,B
3125307,C,5,2018/8/3 00:00,,2018/8/22 00:00,B
3128818,C,42,2018/8/4 00:00,,2018/8/22 00:00,B
2188151,C,2,2018/6/10 00:00,,2018/6/26 00:00,C
2188152,C,11,2017/9/20 00:00,,2017/9/26 00:00,C
5051781,N,,2018/8/7 00:00,,2018/8/8 00:00,A
3051581,D,20,2018/8/10 00:00,,2018/9/6 00:00,A
2188159,N,,2017/11/25 00:00,,2017/11/27 00:00,C
2121431,C,31,2018/5/27 00:00,,2018/6/21 00:00,B
4051523,C,32,2018/8/2 00:00,,2018/8/8 00:00,A
4127160,C,50,2018/8/4 00:00,,2018/8/22 00:00,B
3126190,C,50,2018/8/6 00:00,,2018/8/22 00:00,B
3183659,D,31,2018/5/24 00:00,,2018/5/25 00:00,C
2052038,C,32,2018/8/2 00:00,,2018/8/8 00:00,A
3128052,C,61,2017/12/3 00:00,,2017/12/22 00:00,B
4129145,C,1,2018/8/1 00:00,,2018/8/22 00:00,B
3051561,D,29,2017/11/22 00:00,公/母,2017/12/8 00:00,A
4123030,C,61,2017/11/24 00:00,,2017/12/22 00:00,B
2051990,D,20,2018/5/28 00:00,,2018/6/7 00:00,A
4181763,D,28,2017/12/18 00:00,,2017/12/27 00:00,C
7052362,C,62,2018/8/11 00:00,,2018/9/6 00:00,A
98051974,C,39,2018/8/11 00:00,,2018/9/6 00:00,A
5051763,C,30,2018/8/14 00:00,,2018/9/6 00:00,A
5051763,D,29,2018/8/14 00:00,,2018/9/6 00:00,A
2122355,C,42,2018/8/13 00:00,,2018/8/22 00:00,B
2051991,C,42,2017/12/7 00:00,,2017/12/8 00:00,A
99183200,D,2,2017/9/25 00:00,,2017/9/26 00:00,C
3051553,C,39,2018/8/11 00:00,,2018/9/6 00:00,A
3128846,C,31,2018/8/18 00:00,,2018/8/22 00:00,B
4123170,C,42,2018/8/18 00:00,,2018/8/22 00:00,B
3051571,C,81,2018/8/20 00:00,,2018/9/6 00:00,A
2188115,D,30,2018/8/25 00:00,,2018/8/27 00:00,C
1051861,C,42,2016/11/9 00:00,,2016/12/8 00:00,A
